UserID,Age,Gender,BodyType,ProductID,Category,FabricType,Style,ColorPalette,Season,Rating,Sentiment,UserAction
U061,35,Non-Binary,Slim,P0958,Skirts,Cotton,Sporty,Red,Winter,3,Neutral,Wished
U100,60,Female,Slim,P2533,Skirts,Cotton,Casual,Blue,Autumn,2,Negative,Commented
U075,52,Female,Athletic,P2032,Jackets,Denim,Formal,Green,Autumn,3,Neutral,Wished
U024,23,Female,Athletic,P2937,Shorts,Polyester,Casual,White,Winter,4,Positive,Wished
U008,32,Female,Athletic,P1727,Shirts,Silk,Casual,Red,Summer,3,Neutral,Commented
U051,29,Male,Bulky,P2296,Dresses,Silk,Sporty,Black,Winter,3,Neutral,Wished
U067,52,Non-Binary,Slim,P1954,Dresses,Silk,Casual,Blue,Spring,4,Positive,Wished
U031,37,Non-Binary,Slim,P1746,Dresses,Silk,Sporty,White,Spring,3,Neutral,Commented
U068,24,Male,Athletic,P0053,Jackets,Polyester,Formal,White,Summer,4,Positive,Commented
U077,23,Male,Slim,P2770,Shirts,Cotton,Sporty,Black,Autumn,2,Negative,Commented
U041,55,Male,Athletic,P0952,Blouses,Linen,Sporty,White,Summer,3,Neutral,Wished
U030,44,Male,Bulky,P1245,Shirts,Silk,Sporty,White,Winter,2,Negative,Viewed
U058,23,Male,Bulky,P2049,Jackets,Cotton,Sporty,White,Winter,4,Positive,Viewed
U096,37,Male,Slim,P0761,Shirts,Polyester,Casual,Red,Autumn,2,Negative,Purchased
U070,29,Female,Athletic,P1911,Coats,Polyester,Sporty,Black,Winter,5,Positive,Commented
U099,49,Non-Binary,Athletic,P2317,Shorts,Linen,Casual,Green,Summer,5,Positive,Wished
U016,30,Female,Athletic,P2782,Shorts,Silk,Formal,Blue,Summer,4,Positive,Purchased
U090,35,Male,Slim,P2316,Skirts,Linen,Casual,Blue,Summer,5,Positive,Purchased
U092,38,Male,Bulky,P2591,Blouses,Silk,Formal,Red,Winter,2,Negative,Purchased
U012,49,Female,Slim,P0624,Pants,Denim,Formal,Green,Autumn,4,Positive,Wished
U040,58,Male,Athletic,P0721,Dresses,Cotton,Casual,Red,Spring,5,Positive,Wished
U083,21,Female,Athletic,P0509,Shirts,Silk,Sporty,Black,Autumn,3,Neutral,Commented
U025,62,Male,Athletic,P2747,Coats,Polyester,Casual,White,Spring,2,Negative,Wished
U047,57,Non-Binary,Bulky,P2806,Dresses,Silk,Sporty,Green,Autumn,3,Neutral,Purchased
U076,43,Non-Binary,Bulky,P0491,Coats,Silk,Casual,Black,Winter,2,Negative,Viewed
U022,30,Female,Bulky,P0464,Skirts,Denim,Formal,Blue,Spring,4,Positive,Wished
U085,39,Non-Binary,Bulky,P0948,Shirts,Silk,Sporty,Black,Spring,4,Positive,Wished
U078,40,Male,Bulky,P0413,Shorts,Denim,Sporty,Blue,Summer,3,Neutral,Wished
U088,38,Male,Bulky,P0126,Shorts,Denim,Sporty,Black,Summer,3,Neutral,Purchased
U069,58,Female,Slim,P1733,Coats,Silk,Casual,White,Autumn,3,Neutral,Wished
U053,23,Male,Slim,P2211,Pants,Denim,Formal,White,Summer,3,Neutral,Purchased
U018,44,Female,Slim,P1140,Pants,Linen,Casual,White,Autumn,4,Positive,Purchased
U088,38,Male,Bulky,P1028,Shirts,Polyester,Sporty,Black,Winter,2,Negative,Wished
U027,56,Male,Athletic,P0896,Blouses,Silk,Sporty,Red,Summer,4,Positive,Wished
U083,21,Female,Athletic,P1067,Jackets,Polyester,Formal,Red,Autumn,5,Positive,Viewed
U091,52,Non-Binary,Bulky,P0715,Pants,Polyester,Sporty,Red,Spring,4,Positive,Commented
U039,21,Male,Bulky,P0683,Jackets,Linen,Sporty,White,Spring,2,Negative,Wished
U009,30,Female,Bulky,P2551,Blouses,Polyester,Sporty,Black,Autumn,2,Negative,Commented
U068,24,Male,Athletic,P2684,Pants,Silk,Casual,Blue,Autumn,5,Positive,Purchased
U081,43,Female,Slim,P2848,Jackets,Silk,Sporty,Green,Autumn,3,Neutral,Viewed
U092,38,Male,Bulky,P1329,Blouses,Denim,Formal,Black,Winter,2,Negative,Purchased
U029,29,Male,Bulky,P0686,Dresses,Silk,Casual,Blue,Autumn,2,Negative,Viewed
U008,32,Female,Athletic,P2148,Skirts,Denim,Formal,Black,Winter,3,Neutral,Purchased
U039,21,Male,Bulky,P2618,Blouses,Denim,Casual,Black,Spring,4,Positive,Viewed
U086,64,Male,Athletic,P0969,Coats,Linen,Sporty,Green,Autumn,3,Neutral,Viewed
U091,52,Non-Binary,Bulky,P0639,Jackets,Cotton,Sporty,Green,Winter,4,Positive,Wished
U097,25,Male,Slim,P1011,Dresses,Silk,Sporty,White,Summer,3,Neutral,Wished
U088,38,Male,Bulky,P1685,Dresses,Denim,Sporty,Green,Winter,3,Neutral,Commented
U040,58,Male,Athletic,P0318,Coats,Cotton,Formal,White,Summer,4,Positive,Purchased
U024,23,Female,Athletic,P1189,Shorts,Linen,Sporty,White,Spring,5,Positive,Purchased
U062,34,Non-Binary,Bulky,P1307,Skirts,Linen,Formal,White,Spring,4,Positive,Purchased
U038,35,Non-Binary,Bulky,P2575,Shirts,Silk,Sporty,Black,Autumn,4,Positive,Commented
U053,23,Male,Slim,P1353,Dresses,Linen,Sporty,Red,Spring,2,Negative,Viewed
U002,37,Male,Bulky,P2075,Shirts,Linen,Sporty,Green,Spring,2,Negative,Purchased
U007,27,Male,Bulky,P2473,Coats,Denim,Formal,Red,Winter,2,Negative,Purchased
U004,30,Male,Slim,P1878,Pants,Cotton,Formal,Black,Summer,3,Neutral,Wished
U065,24,Female,Bulky,P2754,Coats,Polyester,Formal,Red,Spring,2,Negative,Viewed
U054,34,Non-Binary,Athletic,P0122,Pants,Linen,Sporty,Blue,Spring,3,Neutral,Purchased
U055,35,Male,Athletic,P0557,Jackets,Linen,Casual,Black,Summer,2,Negative,Purchased
U042,35,Non-Binary,Bulky,P2774,Blouses,Silk,Casual,Blue,Autumn,2,Negative,Purchased
U027,56,Male,Athletic,P1193,Pants,Linen,Casual,Black,Spring,4,Positive,Viewed
U025,62,Male,Athletic,P2299,Blouses,Cotton,Sporty,Black,Winter,3,Neutral,Commented
U057,32,Female,Slim,P0394,Blouses,Polyester,Sporty,Black,Winter,5,Positive,Wished
U052,34,Non-Binary,Slim,P1731,Dresses,Denim,Formal,Blue,Autumn,4,Positive,Commented
U060,39,Female,Athletic,P0746,Blouses,Polyester,Sporty,Black,Summer,5,Positive,Purchased
U095,48,Male,Slim,P1695,Pants,Denim,Sporty,Green,Autumn,3,Neutral,Purchased
U087,41,Female,Bulky,P1013,Shorts,Cotton,Formal,White,Winter,1,Negative,Purchased
U039,21,Male,Bulky,P2950,Shirts,Polyester,Casual,White,Summer,4,Positive,Viewed
U084,29,Male,Bulky,P2672,Blouses,Linen,Formal,Blue,Summer,3,Neutral,Commented
U063,22,Male,Bulky,P2635,Shirts,Denim,Casual,White,Spring,3,Neutral,Purchased
U045,19,Male,Athletic,P2485,Coats,Linen,Casual,Blue,Summer,3,Neutral,Commented
U068,24,Male,Athletic,P2622,Blouses,Denim,Formal,White,Summer,3,Neutral,Purchased
U095,48,Male,Slim,P2330,Dresses,Linen,Sporty,Green,Summer,3,Neutral,Purchased
U027,56,Male,Athletic,P1343,Shorts,Silk,Formal,White,Summer,5,Positive,Commented
U084,29,Male,Bulky,P1790,Shirts,Linen,Casual,Red,Winter,1,Negative,Wished
U034,43,Non-Binary,Bulky,P0358,Jackets,Cotton,Formal,Red,Spring,3,Neutral,Commented
U012,49,Female,Slim,P2488,Jackets,Cotton,Casual,Blue,Summer,2,Negative,Viewed
U005,53,Female,Athletic,P0697,Shorts,Linen,Sporty,Blue,Autumn,4,Positive,Viewed
U039,21,Male,Bulky,P1846,Skirts,Cotton,Casual,White,Spring,3,Neutral,Commented
U085,39,Non-Binary,Bulky,P1315,Dresses,Silk,Sporty,Black,Winter,3,Neutral,Wished
U038,35,Non-Binary,Bulky,P0547,Jackets,Linen,Casual,White,Autumn,1,Negative,Purchased
U095,48,Male,Slim,P2277,Coats,Denim,Casual,White,Summer,3,Neutral,Wished
U022,30,Female,Bulky,P1222,Shorts,Polyester,Formal,Blue,Spring,3,Neutral,Wished
U022,30,Female,Bulky,P2670,Shorts,Linen,Sporty,Green,Autumn,2,Negative,Commented
U051,29,Male,Bulky,P0562,Skirts,Denim,Sporty,White,Winter,3,Neutral,Wished
U098,26,Non-Binary,Athletic,P2033,Blouses,Linen,Formal,Green,Autumn,2,Negative,Viewed
U045,19,Male,Athletic,P2574,Dresses,Polyester,Casual,Blue,Spring,3,Neutral,Commented
U067,52,Non-Binary,Slim,P0474,Shirts,Linen,Casual,Blue,Spring,2,Negative,Wished
U085,39,Non-Binary,Bulky,P1927,Skirts,Polyester,Formal,Green,Summer,4,Positive,Viewed
U098,26,Non-Binary,Athletic,P0367,Shirts,Linen,Casual,White,Spring,4,Positive,Viewed
U028,25,Male,Bulky,P2019,Dresses,Silk,Casual,Green,Autumn,3,Neutral,Purchased
U067,52,Non-Binary,Slim,P0888,Blouses,Polyester,Formal,Blue,Winter,3,Neutral,Purchased
U024,23,Female,Athletic,P1415,Blouses,Polyester,Formal,Red,Spring,5,Positive,Commented
U038,35,Non-Binary,Bulky,P2126,Blouses,Polyester,Sporty,Red,Winter,3,Neutral,Wished
U025,62,Male,Athletic,P1756,Shirts,Polyester,Casual,Red,Summer,1,Negative,Commented
U054,34,Non-Binary,Athletic,P1570,Shorts,Polyester,Sporty,Red,Spring,4,Positive,Purchased
U037,40,Female,Athletic,P0259,Shorts,Silk,Formal,Black,Autumn,5,Positive,Purchased
U047,57,Non-Binary,Bulky,P2121,Coats,Denim,Formal,Blue,Autumn,3,Neutral,Wished
U033,31,Non-Binary,Bulky,P2068,Shirts,Linen,Casual,Green,Summer,3,Neutral,Purchased
U099,49,Non-Binary,Athletic,P1778,Shirts,Linen,Sporty,Green,Summer,3,Neutral,Purchased
U060,39,Female,Athletic,P1110,Pants,Denim,Sporty,White,Summer,5,Positive,Purchased
U006,62,Male,Athletic,P2965,Blouses,Denim,Formal,Blue,Summer,3,Neutral,Viewed
U004,30,Male,Slim,P0023,Pants,Polyester,Sporty,Blue,Winter,3,Neutral,Purchased
U001,19,Male,Slim,P0950,Coats,Polyester,Formal,Green,Winter,1,Negative,Purchased
U083,21,Female,Athletic,P0731,Shirts,Polyester,Sporty,Green,Autumn,4,Positive,Purchased
U039,21,Male,Bulky,P2377,Jackets,Cotton,Casual,White,Summer,3,Neutral,Purchased
U094,41,Non-Binary,Slim,P0400,Skirts,Denim,Formal,Black,Autumn,4,Positive,Wished
U074,59,Male,Athletic,P1629,Shirts,Linen,Casual,Red,Spring,3,Neutral,Viewed
U089,20,Female,Bulky,P2850,Pants,Linen,Formal,Red,Spring,3,Neutral,Purchased
U043,26,Male,Bulky,P1144,Pants,Denim,Formal,Green,Spring,5,Positive,Commented
U030,44,Male,Bulky,P1511,Shorts,Cotton,Casual,Red,Winter,3,Neutral,Wished
U026,63,Non-Binary,Bulky,P2263,Dresses,Linen,Formal,Red,Spring,1,Negative,Viewed
U070,29,Female,Athletic,P2753,Jackets,Silk,Sporty,Black,Autumn,2,Negative,Wished
U076,43,Non-Binary,Bulky,P2798,Shorts,Cotton,Formal,Green,Autumn,4,Positive,Purchased
U036,58,Female,Slim,P0305,Shorts,Cotton,Sporty,White,Summer,4,Positive,Wished
U095,48,Male,Slim,P0876,Pants,Linen,Casual,Red,Spring,3,Neutral,Wished
U003,52,Male,Athletic,P1040,Blouses,Silk,Sporty,White,Summer,5,Positive,Purchased
U040,58,Male,Athletic,P1419,Shirts,Polyester,Sporty,White,Spring,3,Neutral,Wished
U079,54,Female,Bulky,P1187,Pants,Cotton,Sporty,Blue,Spring,2,Negative,Purchased
U019,34,Male,Athletic,P0519,Skirts,Linen,Sporty,White,Spring,4,Positive,Purchased
U024,23,Female,Athletic,P0132,Blouses,Denim,Formal,Black,Winter,3,Neutral,Purchased
U001,19,Male,Slim,P0344,Jackets,Polyester,Formal,Green,Winter,2,Negative,Wished
U095,48,Male,Slim,P1930,Blouses,Polyester,Casual,White,Spring,1,Negative,Purchased
U018,44,Female,Slim,P2863,Shirts,Silk,Sporty,Red,Autumn,2,Negative,Wished
U048,26,Female,Bulky,P2528,Dresses,Polyester,Sporty,Black,Summer,4,Positive,Wished
U019,34,Male,Athletic,P0277,Shirts,Denim,Formal,Red,Winter,4,Positive,Purchased
U023,20,Male,Bulky,P2170,Coats,Polyester,Casual,Green,Spring,3,Neutral,Wished
U018,44,Female,Slim,P1545,Shorts,Cotton,Formal,Green,Spring,4,Positive,Purchased
U010,30,Male,Slim,P1173,Skirts,Polyester,Formal,Black,Winter,3,Neutral,Wished
U094,41,Non-Binary,Slim,P1152,Jackets,Polyester,Sporty,Black,Winter,2,Negative,Commented
U094,41,Non-Binary,Slim,P0051,Coats,Linen,Formal,Green,Autumn,1,Negative,Purchased
U042,35,Non-Binary,Bulky,P1946,Coats,Cotton,Formal,White,Spring,3,Neutral,Viewed
U081,43,Female,Slim,P1924,Dresses,Cotton,Casual,Green,Spring,4,Positive,Purchased
U068,24,Male,Athletic,P0674,Blouses,Silk,Formal,Black,Summer,3,Neutral,Viewed
U089,20,Female,Bulky,P0813,Shorts,Linen,Sporty,Green,Spring,4,Positive,Commented
U085,39,Non-Binary,Bulky,P2654,Coats,Linen,Formal,Black,Winter,3,Neutral,Commented
U097,25,Male,Slim,P0050,Shorts,Linen,Casual,Green,Spring,5,Positive,Wished
U044,19,Non-Binary,Bulky,P0093,Coats,Linen,Formal,White,Winter,3,Neutral,Purchased
U004,30,Male,Slim,P0687,Skirts,Polyester,Casual,Red,Winter,3,Neutral,Wished
U061,35,Non-Binary,Slim,P2778,Blouses,Polyester,Sporty,Red,Winter,1,Negative,Viewed
U055,35,Male,Athletic,P0351,Blouses,Linen,Sporty,White,Winter,4,Positive,Viewed
U011,43,Male,Bulky,P1865,Pants,Polyester,Sporty,Red,Winter,1,Negative,Commented
U068,24,Male,Athletic,P2838,Shirts,Polyester,Casual,Green,Winter,2,Negative,Wished
U030,44,Male,Bulky,P2075,Shirts,Linen,Sporty,Green,Autumn,3,Neutral,Purchased
U004,30,Male,Slim,P2000,Jackets,Linen,Sporty,White,Autumn,2,Negative,Purchased
U097,25,Male,Slim,P1440,Blouses,Denim,Formal,Blue,Spring,3,Neutral,Commented
U013,55,Non-Binary,Bulky,P0665,Pants,Denim,Sporty,Red,Autumn,4,Positive,Viewed
U003,52,Male,Athletic,P2216,Blouses,Silk,Casual,White,Spring,4,Positive,Commented
U029,29,Male,Bulky,P0547,Jackets,Linen,Casual,White,Winter,2,Negative,Commented
U030,44,Male,Bulky,P1550,Dresses,Polyester,Sporty,Black,Summer,3,Neutral,Purchased
U004,30,Male,Slim,P0698,Dresses,Linen,Sporty,Red,Summer,4,Positive,Purchased
U093,31,Female,Bulky,P0088,Coats,Silk,Formal,White,Spring,3,Neutral,Wished
U094,41,Non-Binary,Slim,P1706,Coats,Linen,Formal,Red,Winter,3,Neutral,Purchased
U031,37,Non-Binary,Slim,P2755,Jackets,Polyester,Casual,White,Winter,1,Negative,Purchased
U092,38,Male,Bulky,P0310,Pants,Linen,Sporty,Black,Spring,3,Neutral,Commented
U028,25,Male,Bulky,P1690,Skirts,Linen,Sporty,Blue,Summer,4,Positive,Wished
U020,29,Non-Binary,Slim,P2279,Blouses,Linen,Casual,Green,Summer,3,Neutral,Wished
U003,52,Male,Athletic,P0316,Blouses,Silk,Casual,White,Winter,4,Positive,Commented
U005,53,Female,Athletic,P0432,Jackets,Polyester,Casual,Green,Summer,2,Negative,Viewed
U051,29,Male,Bulky,P0335,Shirts,Denim,Sporty,Blue,Winter,3,Neutral,Viewed
U037,40,Female,Athletic,P0623,Blouses,Linen,Casual,White,Spring,3,Neutral,Viewed
U083,21,Female,Athletic,P1856,Shorts,Linen,Casual,Green,Autumn,3,Neutral,Purchased
U056,32,Non-Binary,Slim,P1256,Dresses,Silk,Casual,Blue,Winter,5,Positive,Purchased
U061,35,Non-Binary,Slim,P2273,Coats,Cotton,Sporty,Red,Summer,2,Negative,Wished
U070,29,Female,Athletic,P2705,Coats,Linen,Sporty,White,Summer,4,Positive,Wished
U055,35,Male,Athletic,P1139,Shirts,Cotton,Casual,Blue,Autumn,2,Negative,Wished
U035,55,Non-Binary,Slim,P1698,Skirts,Linen,Casual,Red,Summer,4,Positive,Viewed
U100,60,Female,Slim,P1969,Blouses,Cotton,Sporty,White,Winter,3,Neutral,Viewed
U012,49,Female,Slim,P2165,Coats,Linen,Sporty,Green,Spring,4,Positive,Wished
U088,38,Male,Bulky,P1775,Coats,Denim,Formal,White,Summer,2,Negative,Purchased
U021,43,Female,Slim,P2050,Coats,Cotton,Sporty,White,Winter,4,Positive,Wished
U054,34,Non-Binary,Athletic,P1653,Coats,Denim,Formal,White,Winter,3,Neutral,Viewed
U023,20,Male,Bulky,P1048,Dresses,Polyester,Sporty,White,Autumn,5,Positive,Wished
U064,64,Female,Bulky,P0533,Jackets,Linen,Formal,Blue,Autumn,3,Neutral,Commented
U020,29,Non-Binary,Slim,P1728,Jackets,Cotton,Casual,Red,Winter,2,Negative,Wished
U055,35,Male,Athletic,P2262,Jackets,Polyester,Casual,White,Autumn,5,Positive,Wished
U055,35,Male,Athletic,P0865,Skirts,Denim,Sporty,Blue,Spring,5,Positive,Wished
U046,19,Male,Slim,P2022,Skirts,Polyester,Casual,Green,Winter,4,Positive,Purchased
U054,34,Non-Binary,Athletic,P2116,Blouses,Silk,Casual,Green,Winter,2,Negative,Wished
U052,34,Non-Binary,Slim,P0978,Pants,Silk,Casual,Red,Autumn,2,Negative,Wished
U011,43,Male,Bulky,P0962,Coats,Denim,Casual,White,Summer,3,Neutral,Purchased
U013,55,Non-Binary,Bulky,P1923,Blouses,Linen,Sporty,White,Summer,3,Neutral,Wished
U089,20,Female,Bulky,P0055,Coats,Cotton,Formal,Green,Spring,4,Positive,Purchased
U061,35,Non-Binary,Slim,P0959,Skirts,Silk,Formal,White,Autumn,4,Positive,Wished
U097,25,Male,Slim,P2798,Shorts,Cotton,Formal,Green,Spring,4,Positive,Viewed
U056,32,Non-Binary,Slim,P1416,Pants,Cotton,Casual,Green,Spring,3,Neutral,Viewed
U067,52,Non-Binary,Slim,P2504,Skirts,Silk,Formal,Green,Winter,4,Positive,Commented
U001,19,Male,Slim,P0523,Blouses,Polyester,Casual,White,Summer,4,Positive,Wished
U093,31,Female,Bulky,P0214,Shorts,Cotton,Casual,Red,Autumn,4,Positive,Wished
U019,34,Male,Athletic,P0106,Skirts,Polyester,Formal,Green,Winter,1,Negative,Wished
U010,30,Male,Slim,P1244,Skirts,Denim,Sporty,Red,Summer,4,Positive,Commented
U100,60,Female,Slim,P0463,Shirts,Cotton,Sporty,Red,Autumn,2,Negative,Viewed
U004,30,Male,Slim,P0767,Coats,Polyester,Casual,White,Winter,4,Positive,Purchased
U093,31,Female,Bulky,P0659,Pants,Cotton,Casual,Red,Summer,4,Positive,Purchased
U071,46,Non-Binary,Athletic,P2398,Blouses,Linen,Sporty,Red,Winter,4,Positive,Purchased
U086,64,Male,Athletic,P1757,Shorts,Polyester,Casual,Red,Spring,3,Neutral,Wished
U095,48,Male,Slim,P0106,Skirts,Polyester,Formal,Green,Autumn,4,Positive,Wished
U077,23,Male,Slim,P1947,Blouses,Silk,Formal,Blue,Winter,4,Positive,Purchased
U067,52,Non-Binary,Slim,P0170,Coats,Cotton,Casual,Green,Autumn,2,Negative,Viewed
U006,62,Male,Athletic,P1128,Pants,Silk,Sporty,Black,Winter,3,Neutral,Viewed
U077,23,Male,Slim,P0716,Shorts,Silk,Formal,Blue,Autumn,2,Negative,Wished
U096,37,Male,Slim,P2613,Skirts,Polyester,Casual,Green,Winter,4,Positive,Wished
U064,64,Female,Bulky,P0324,Pants,Denim,Casual,White,Summer,4,Positive,Wished
U044,19,Non-Binary,Bulky,P1136,Dresses,Denim,Casual,White,Autumn,2,Negative,Purchased
U025,62,Male,Athletic,P1746,Dresses,Silk,Sporty,White,Winter,5,Positive,Purchased
U003,52,Male,Athletic,P2224,Jackets,Polyester,Formal,White,Autumn,3,Neutral,Wished
U046,19,Male,Slim,P1341,Blouses,Polyester,Formal,Blue,Spring,3,Neutral,Purchased
U084,29,Male,Bulky,P0041,Shirts,Polyester,Casual,Red,Summer,2,Negative,Commented
U042,35,Non-Binary,Bulky,P1535,Blouses,Linen,Casual,White,Winter,5,Positive,Wished
U052,34,Non-Binary,Slim,P0336,Shirts,Silk,Casual,Black,Winter,2,Negative,Purchased
U017,25,Non-Binary,Bulky,P1364,Shorts,Cotton,Formal,Green,Autumn,3,Neutral,Purchased
U003,52,Male,Athletic,P0683,Jackets,Linen,Sporty,White,Winter,5,Positive,Purchased
U003,52,Male,Athletic,P2998,Coats,Denim,Casual,Blue,Winter,3,Neutral,Purchased
U020,29,Non-Binary,Slim,P0514,Shirts,Linen,Formal,Blue,Spring,4,Positive,Purchased
U093,31,Female,Bulky,P2857,Skirts,Linen,Casual,Red,Winter,4,Positive,Purchased
U081,43,Female,Slim,P0222,Shorts,Cotton,Sporty,Green,Autumn,3,Neutral,Purchased
U090,35,Male,Slim,P2545,Shirts,Polyester,Casual,Black,Winter,3,Neutral,Wished
U006,62,Male,Athletic,P2112,Skirts,Cotton,Casual,White,Summer,4,Positive,Commented
U018,44,Female,Slim,P1622,Coats,Silk,Formal,White,Winter,4,Positive,Purchased
U061,35,Non-Binary,Slim,P2486,Skirts,Denim,Casual,Black,Spring,5,Positive,Commented
U038,35,Non-Binary,Bulky,P0120,Pants,Linen,Sporty,Red,Autumn,1,Negative,Purchased
U034,43,Non-Binary,Bulky,P0520,Shirts,Polyester,Formal,Black,Autumn,3,Neutral,Wished
U067,52,Non-Binary,Slim,P1811,Shirts,Cotton,Sporty,Blue,Winter,5,Positive,Wished
U029,29,Male,Bulky,P0132,Blouses,Denim,Formal,Black,Summer,4,Positive,Purchased
U046,19,Male,Slim,P0145,Skirts,Linen,Formal,White,Summer,3,Neutral,Viewed
U083,21,Female,Athletic,P2715,Jackets,Silk,Formal,White,Winter,4,Positive,Purchased
U065,24,Female,Bulky,P0453,Jackets,Silk,Sporty,Green,Autumn,4,Positive,Purchased
U027,56,Male,Athletic,P0838,Shirts,Linen,Casual,Blue,Spring,3,Neutral,Commented
U078,40,Male,Bulky,P1942,Jackets,Linen,Casual,Green,Summer,3,Neutral,Viewed
U082,54,Non-Binary,Bulky,P2138,Coats,Denim,Casual,Green,Spring,4,Positive,Wished
U041,55,Male,Athletic,P2670,Shorts,Linen,Sporty,Green,Summer,4,Positive,Wished
U025,62,Male,Athletic,P0495,Jackets,Denim,Formal,White,Winter,3,Neutral,Purchased
U014,58,Non-Binary,Slim,P2095,Coats,Linen,Casual,White,Spring,4,Positive,Commented
U037,40,Female,Athletic,P2977,Skirts,Denim,Sporty,Red,Autumn,5,Positive,Purchased
U039,21,Male,Bulky,P0705,Skirts,Denim,Casual,Red,Autumn,2,Negative,Commented
U080,57,Non-Binary,Bulky,P0096,Blouses,Linen,Sporty,White,Summer,3,Neutral,Wished
U057,32,Female,Slim,P0200,Skirts,Denim,Formal,Black,Summer,3,Neutral,Wished
U074,59,Male,Athletic,P1745,Shorts,Cotton,Casual,White,Spring,4,Positive,Wished
U061,35,Non-Binary,Slim,P2287,Pants,Silk,Casual,White,Winter,1,Negative,Purchased
U079,54,Female,Bulky,P0147,Shorts,Denim,Sporty,Green,Spring,4,Positive,Viewed
U015,53,Non-Binary,Bulky,P2289,Pants,Silk,Casual,Green,Autumn,2,Negative,Viewed
U056,32,Non-Binary,Slim,P2760,Pants,Cotton,Casual,White,Summer,2,Negative,Purchased
U044,19,Non-Binary,Bulky,P2494,Skirts,Linen,Casual,Blue,Winter,2,Negative,Wished
U050,62,Non-Binary,Slim,P1129,Coats,Denim,Formal,Green,Spring,4,Positive,Purchased
U034,43,Non-Binary,Bulky,P0288,Jackets,Silk,Formal,Red,Summer,4,Positive,Viewed
U014,58,Non-Binary,Slim,P1424,Coats,Polyester,Formal,Red,Summer,4,Positive,Viewed
U097,25,Male,Slim,P1081,Pants,Cotton,Sporty,Black,Autumn,3,Neutral,Purchased
U096,37,Male,Slim,P2791,Shirts,Linen,Casual,Red,Autumn,3,Neutral,Wished
U100,60,Female,Slim,P0619,Skirts,Cotton,Sporty,Red,Spring,3,Neutral,Commented
U048,26,Female,Bulky,P2191,Jackets,Linen,Formal,Black,Summer,4,Positive,Wished
U015,53,Non-Binary,Bulky,P0993,Skirts,Denim,Casual,Blue,Autumn,2,Negative,Commented
U014,58,Non-Binary,Slim,P2265,Coats,Linen,Formal,Red,Spring,3,Neutral,Commented
U060,39,Female,Athletic,P1600,Blouses,Denim,Casual,Blue,Spring,2,Negative,Purchased
U012,49,Female,Slim,P0905,Coats,Denim,Formal,White,Spring,3,Neutral,Purchased
U049,48,Male,Athletic,P1264,Jackets,Linen,Sporty,Green,Spring,4,Positive,Wished
U077,23,Male,Slim,P1031,Pants,Silk,Formal,Blue,Autumn,1,Negative,Wished
U090,35,Male,Slim,P0814,Dresses,Denim,Formal,Blue,Winter,5,Positive,Viewed
U041,55,Male,Athletic,P1410,Pants,Denim,Sporty,Red,Spring,5,Positive,Wished
U079,54,Female,Bulky,P0125,Jackets,Silk,Casual,Black,Summer,3,Neutral,Wished
U014,58,Non-Binary,Slim,P2887,Jackets,Linen,Sporty,Red,Summer,2,Negative,Wished
U071,46,Non-Binary,Athletic,P0896,Blouses,Silk,Sporty,Red,Autumn,3,Neutral,Purchased
U071,46,Non-Binary,Athletic,P1484,Dresses,Denim,Sporty,Green,Autumn,4,Positive,Purchased
U007,27,Male,Bulky,P0781,Pants,Linen,Formal,Green,Spring,2,Negative,Purchased
U049,48,Male,Athletic,P0348,Jackets,Polyester,Formal,Blue,Autumn,2,Negative,Commented
U080,57,Non-Binary,Bulky,P0428,Coats,Silk,Casual,White,Winter,5,Positive,Wished
U024,23,Female,Athletic,P1047,Pants,Denim,Casual,Blue,Summer,1,Negative,Purchased
U079,54,Female,Bulky,P0184,Dresses,Silk,Formal,Green,Spring,3,Neutral,Wished
U033,31,Non-Binary,Bulky,P1923,Blouses,Linen,Sporty,White,Autumn,4,Positive,Viewed
U011,43,Male,Bulky,P2970,Coats,Silk,Formal,Red,Spring,5,Positive,Wished
U018,44,Female,Slim,P0757,Skirts,Cotton,Casual,Black,Winter,1,Negative,Purchased
U060,39,Female,Athletic,P1889,Blouses,Linen,Sporty,Blue,Winter,5,Positive,Purchased
U095,48,Male,Slim,P0268,Coats,Silk,Formal,Blue,Autumn,2,Negative,Purchased
U025,62,Male,Athletic,P0815,Dresses,Polyester,Sporty,Green,Summer,3,Neutral,Commented
